order_id,customer_id,warehouse_id,order_date,required_date,status,priority,ship_to_address,ship_to_city,ship_to_state,ship_to_zip,notes,total_lines,order_value,created_by,_ingested_at
ORD-00009713,CUST-000246,WH-CEN-08,2025-04-29,2025-05-02,DELIVERED,STANDARD,607 Caleb Harbor Apt. 144,Gomezhaven,GA,32765,,3,32900.43,EMP-00078,2026-04-30T04:36:50.726872
ORD-00009714,CUST-000441,WH-EAS-01,2025-09-15,2025-10-10,CANCELLED,STANDARD,7079 Rodriguez Trail,New Jessicafort,ME,26528,Town buy point event.,2,19083.72,EMP-00004,2026-04-30T04:36:50.726872
ORD-00009715,CUST-000263,WH-CEN-10,2024-06-22,2024-07-05,PACKED,STANDARD,707 Angela Crest Apt. 088,Huntfurt,AK,49897,,2,56620.66,EMP-00127,2026-04-30T04:36:50.726872
ORD-00009716,CUST-000200,WH-EAS-02,2025-05-13,2025-05-19,PICKING,STANDARD,096 Patel Key Apt. 127,Sandraborough,RI,18546,,2,56415.51,EMP-00158,2026-04-30T04:36:50.726872
ORD-00009717,CUST-000130,WH-EAS-06,2025-10-02,2025-10-28,DELIVERED,ECONOMY,7318 Baker River Suite 425,Stacyburgh,GA,71530,,3,9823.5,EMP-00168,2026-04-30T04:36:50.726872
ORD-00009718,CUST-000362,WH-CEN-08,2024-08-25,2024-09-15,SHIPPED,EXPEDITED,94502 Ashley Meadows Suite 285,Fernandezchester,FL,92077,,4,128272.05,EMP-00007,2026-04-30T04:36:50.726872
ORD-00009719,CUST-000388,WH-CEN-08,2025-03-13,2025-04-09,DELIVERED,URGENT,53404 Moore Forge Apt. 029,Dawnfurt,NM,39482,,1,17054.0,EMP-00074,2026-04-30T04:36:50.726872
ORD-00009720,CUST-000161,WH-EAS-03,2025-07-15,2025-08-09,SHIPPED,STANDARD,19531 Sophia Underpass Suite 013,Port John,AR,27736,,1,1610.46,EMP-00007,2026-04-30T04:36:50.726872
ORD-00009721,CUST-000086,WH-NOR-04,2024-09-19,2024-09-24,PACKED,STANDARD,891 Sandra Highway Suite 425,Robinsonview,MO,27549,,2,19224.96,EMP-00030,2026-04-30T04:36:50.726872
ORD-00009722,CUST-000228,WH-SOU-09,2025-11-13,2025-12-05,SHIPPED,EXPEDITED,5170 Kimberly Cape,Hendersontown,WY,80227,,3,104542.33,EMP-00119,2026-04-30T04:36:50.726872
ORD-00009723,CUST-000463,WH-CEN-08,2024-05-18,2024-06-08,DELIVERED,STANDARD,29542 Adam Harbors,West Brianna,NV,77538,,1,26926.92,EMP-00133,2026-04-30T04:36:50.726872
ORD-00009724,CUST-000374,WH-EAS-01,2025-12-13,2025-12-21,DELIVERED,STANDARD,2339 Mayo Island,Lake Mark,TX,24557,,2,15982.49,EMP-00198,2026-04-30T04:36:50.726872
ORD-00009725,CUST-000228,WH-EAS-02,2025-05-25,2025-06-19,DELIVERED,STANDARD,62728 Parker Views,Ibarraville,UT,29234,,2,11306.18,EMP-00152,2026-04-30T04:36:50.726872
ORD-00009726,CUST-000112,WH-EAS-02,2024-05-05,2024-05-24,DELIVERED,STANDARD,616 Frank Flat Apt. 282,West Regina,NY,17657,Stage similar page onto way anything total us.,4,12300.1,EMP-00161,2026-04-30T04:36:50.726872
ORD-00009727,CUST-000282,WH-EAS-02,2026-03-13,2026-03-28,SHIPPED,STANDARD,318 Perez Springs Suite 420,Port Sharon,NJ,66697,,5,29058.89,EMP-00162,2026-04-30T04:36:50.726872
ORD-00009728,CUST-000195,WH-EAS-03,2024-10-19,2024-11-01,SHIPPED,STANDARD,983 Adams Key,Port Victortown,AR,98655,,5,65350.26,EMP-00055,2026-04-30T04:36:50.726872
ORD-00009729,CUST-000035,WH-EAS-06,2025-07-21,2025-07-29,SHIPPED,EXPEDITED,587 Molina Corners,Jessehaven,WI,43392,,5,37655.86,EMP-00129,2026-04-30T04:36:50.726872
ORD-00009730,CUST-000420,WH-NOR-05,2025-08-26,2025-09-06,SHIPPED,STANDARD,29262 Robin Canyon,North Michelle,MP,36690,,4,60984.84,EMP-00009,2026-04-30T04:36:50.726872
ORD-00009731,CUST-000481,WH-EAS-02,2025-10-30,2025-11-24,SHIPPED,STANDARD,46695 Carolyn Crest Suite 597,Wallbury,OK,68568,,1,17674.4,EMP-00043,2026-04-30T04:36:50.726872
ORD-00009732,CUST-000038,WH-NOR-04,2025-07-26,2025-08-19,PACKED,STANDARD,1605 Maria Brook,Sarahville,AS,40530,Low factor others everyone wall them.,3,33250.24,EMP-00166,2026-04-30T04:36:50.726872
ORD-00009733,CUST-000167,WH-NOR-04,2025-04-24,2025-05-05,PROCESSING,STANDARD,556 Tracy Crossing,Lake Sean,CO,17967,,3,21963.17,EMP-00146,2026-04-30T04:36:50.726872
ORD-00009734,CUST-000365,WH-SOU-09,2025-02-26,2025-03-17,DELIVERED,STANDARD,436 Mark Gateway,North Brandonville,NE,52075,,2,51613.93,EMP-00167,2026-04-30T04:36:50.726872
ORD-00009735,CUST-000167,WH-CEN-10,2025-07-02,2025-07-16,DELIVERED,STANDARD,123 Tracie Parks Apt. 072,Freemanville,CA,87083,,1,49611.23,EMP-00190,2026-04-30T04:36:50.726872
ORD-00009736,CUST-000052,WH-EAS-02,2026-02-13,2026-02-23,DELIVERED,ECONOMY,1893 Gray Fields Apt. 025,West Lindsayburgh,VI,01279,,3,32679.47,EMP-00168,2026-04-30T04:36:50.726872
ORD-00009737,CUST-000295,WH-WES-07,2025-02-26,2025-03-18,DELIVERED,STANDARD,5491 Tiffany Rapid Apt. 295,Campbellside,ME,95583,,3,85098.78,EMP-00048,2026-04-30T04:36:50.726872
ORD-00009738,CUST-000249,WH-EAS-03,2024-08-04,2024-08-19,SHIPPED,URGENT,314 Santana Circle,Chandlerport,VI,43874,,2,34841.74,EMP-00173,2026-04-30T04:36:50.726872
ORD-00009739,CUST-000022,WH-CEN-10,2025-05-05,2025-05-26,PACKED,STANDARD,909 Mitchell Square Apt. 768,New Andrew,AL,49567,Save crime start fine language she.,3,4059.35,EMP-00127,2026-04-30T04:36:50.726872
ORD-00009740,CUST-000029,WH-NOR-04,2024-05-31,2024-06-06,PACKED,EXPEDITED,18277 Melissa Well,Port Jonathanside,GA,95233,,4,42205.91,EMP-00016,2026-04-30T04:36:50.726872
ORD-00009741,CUST-000149,WH-EAS-03,2025-10-07,2025-11-05,DELIVERED,STANDARD,043 Seth Valley Suite 114,New Bruce,MD,78574,,4,70855.09,EMP-00007,2026-04-30T04:36:50.726872
ORD-00009742,CUST-000391,WH-CEN-08,2026-01-03,2026-01-30,DELIVERED,STANDARD,68077 Stephanie Road,Stevenbury,AL,94058,,2,9955.58,EMP-00058,2026-04-30T04:36:50.726872
ORD-00009743,CUST-000023,WH-CEN-10,2025-06-01,2025-06-30,DELIVERED,STANDARD,0867 Garrett Gateway Suite 098,Timothyborough,WA,46653,,1,7003.08,EMP-00182,2026-04-30T04:36:50.726872
ORD-00009744,CUST-000300,WH-WES-07,2024-12-10,2024-12-29,PROCESSING,URGENT,14346 Dixon Common,Martinfort,HI,69778,,1,602.6,EMP-00111,2026-04-30T04:36:50.726872
ORD-00009745,CUST-000260,WH-SOU-09,2025-10-21,2025-11-16,CANCELLED,EXPEDITED,33250 Brock Crescent,Douglasville,FL,42937,,1,17818.71,EMP-00125,2026-04-30T04:36:50.726872
ORD-00009746,CUST-000393,WH-NOR-04,2024-12-11,2025-01-01,PROCESSING,STANDARD,460 Mary Oval,Bethborough,CA,51373,,1,3823.56,EMP-00140,2026-04-30T04:36:50.726872
ORD-00009747,CUST-000441,WH-NOR-05,2024-11-03,2024-11-16,PROCESSING,ECONOMY,550 Christopher Avenue Suite 179,Norrisside,PW,20755,,1,749.19,EMP-00132,2026-04-30T04:36:50.726872
ORD-00009748,CUST-000337,WH-EAS-03,2025-04-09,2025-05-02,DELIVERED,EXPEDITED,4518 Turner Walks,Patrickburgh,AL,88379,With save wear believe daughter learn water.,1,2337.6,EMP-00092,2026-04-30T04:36:50.726872
ORD-00009749,CUST-000185,WH-NOR-04,2024-06-02,2024-06-15,CANCELLED,STANDARD,7302 Cook Landing Apt. 143,Tinamouth,MA,80491,,1,44067.74,EMP-00197,2026-04-30T04:36:50.726872
ORD-00009750,CUST-000273,WH-EAS-02,2026-01-06,2026-02-03,PROCESSING,EXPEDITED,6151 Mcdaniel Orchard Apt. 579,Jimmymouth,MH,69014,,2,7353.56,EMP-00002,2026-04-30T04:36:50.726872
ORD-00009751,CUST-000312,WH-NOR-05,2024-10-22,2024-10-26,CANCELLED,STANDARD,027 Williams Flat Suite 275,North Steven,KY,86044,,1,12787.94,EMP-00061,2026-04-30T04:36:50.726872
ORD-00009752,CUST-000185,WH-SOU-09,2025-09-17,2025-10-15,SHIPPED,ECONOMY,78943 Melissa Common,Jacobchester,MP,04656,,2,27574.43,EMP-00166,2026-04-30T04:36:50.726872
ORD-00009753,CUST-000104,WH-EAS-03,2025-03-06,2025-03-18,DELIVERED,STANDARD,99927 Allen Passage Suite 094,Kimberlyland,NE,80752,,1,18217.29,EMP-00153,2026-04-30T04:36:50.726872
ORD-00009754,CUST-000342,WH-NOR-05,2024-06-30,2024-07-28,DELIVERED,URGENT,696 Collins Burg,Brianshire,MN,75390,,4,31721.23,EMP-00173,2026-04-30T04:36:50.726872
ORD-00009755,CUST-000162,WH-EAS-02,2025-05-18,2025-05-25,SHIPPED,EXPEDITED,61733 Ayers Well Apt. 105,Hodgesland,UT,29397,,1,39303.66,EMP-00144,2026-04-30T04:36:50.726872
ORD-00009756,CUST-000315,WH-NOR-05,2024-11-11,2024-11-25,SHIPPED,STANDARD,829 Jonathan Parkway Suite 890,Garciachester,IL,36792,,2,57253.77,EMP-00134,2026-04-30T04:36:50.726872
ORD-00009757,CUST-000227,WH-EAS-03,2024-06-06,2024-06-28,PICKING,STANDARD,25444 Armstrong Junctions,Port Patricia,KY,73424,,3,15049.98,EMP-00055,2026-04-30T04:36:50.726872
ORD-00009758,CUST-000350,WH-EAS-01,2025-12-06,2025-12-26,SHIPPED,STANDARD,21615 Holmes Walk Suite 106,New Carol,PA,18103,,4,33682.34,EMP-00197,2026-04-30T04:36:50.726872
ORD-00009759,CUST-000241,WH-EAS-03,2026-02-28,2026-03-18,SHIPPED,STANDARD,386 Moore Trace,West Williamborough,VI,67402,,1,10223.75,EMP-00145,2026-04-30T04:36:50.726872
ORD-00009760,CUST-000134,WH-EAS-06,2025-09-30,2025-10-03,DELIVERED,STANDARD,2292 Reginald Ridge Suite 331,South Rebeccamouth,CO,65884,,2,45592.44,EMP-00011,2026-04-30T04:36:50.726872
ORD-00009761,CUST-000115,WH-EAS-03,2025-06-29,2025-07-13,SHIPPED,STANDARD,0913 Dawn Harbors,Ashleystad,MH,15493,,3,21518.09,EMP-00127,2026-04-30T04:36:50.726872
ORD-00009762,CUST-000148,WH-SOU-09,2024-05-23,2024-05-27,DELIVERED,STANDARD,8104 Cooke Light,Cameronburgh,UT,36121,,2,38373.58,EMP-00073,2026-04-30T04:36:50.726872
ORD-00009763,CUST-000128,WH-NOR-05,2026-01-12,2026-02-05,SHIPPED,STANDARD,8942 Samantha Field,Wilsonmouth,IN,74456,,1,10258.46,EMP-00189,2026-04-30T04:36:50.726872
ORD-00009764,CUST-000077,WH-EAS-02,2025-12-24,2026-01-01,SHIPPED,STANDARD,857 Drake Mission,Christopherland,CT,10359,,1,3384.58,EMP-00134,2026-04-30T04:36:50.726872
ORD-00009765,CUST-000350,WH-EAS-02,2026-02-13,2026-02-16,CANCELLED,STANDARD,00210 Christine Mission,Brittanyborough,ID,98835,,2,47532.95,EMP-00055,2026-04-30T04:36:50.726872
ORD-00009766,CUST-000272,WH-EAS-03,2025-08-07,2025-08-17,PICKING,EXPEDITED,61983 Hernandez Turnpike,Cummingschester,NE,07758,,1,341.85,EMP-00188,2026-04-30T04:36:50.726872
ORD-00009767,CUST-000143,WH-EAS-06,2025-07-28,2025-08-02,PACKED,EXPEDITED,0846 Gilbert Haven,Suzanneberg,MH,75715,,3,46529.91,EMP-00045,2026-04-30T04:36:50.726872
ORD-00009768,CUST-000453,WH-NOR-05,2025-09-10,2025-09-24,DELIVERED,STANDARD,8427 Barnes Garden,Chloehaven,VA,03182,,4,35790.15,EMP-00129,2026-04-30T04:36:50.726872
ORD-00009769,CUST-000483,WH-EAS-01,2025-04-11,2025-04-14,CONFIRMED,STANDARD,19577 Nichols Ranch Apt. 621,Karenville,NJ,15641,,1,87.36,EMP-00189,2026-04-30T04:36:50.726872
ORD-00009770,CUST-000134,WH-NOR-04,2024-06-23,2024-07-15,DELIVERED,EXPEDITED,8750 Sullivan Ranch Suite 685,Cantrellton,WY,94551,,1,33782.0,EMP-00194,2026-04-30T04:36:50.726872
ORD-00009771,CUST-000300,WH-NOR-05,2025-01-05,2025-01-15,DELIVERED,URGENT,019 Green Square,Haydenstad,GA,16888,,6,55695.9,EMP-00009,2026-04-30T04:36:50.726872
ORD-00009772,CUST-000060,WH-NOR-05,2024-06-07,2024-06-22,SHIPPED,EXPEDITED,032 Turner Brook,Blackfort,VA,80624,,1,2712.5,EMP-00053,2026-04-30T04:36:50.726872
ORD-00009773,CUST-000298,WH-EAS-01,2026-04-14,2026-05-11,PROCESSING,URGENT,34230 Adkins Mills Suite 262,Gilbertborough,GA,75094,,5,34740.69,EMP-00140,2026-04-30T04:36:50.726872
ORD-00009774,CUST-000117,WH-NOR-05,2026-03-31,2026-04-14,CANCELLED,EXPEDITED,7844 Mitchell Pines,Parksfurt,CO,48221,And sing feel out attorney care wall.,4,52644.26,EMP-00110,2026-04-30T04:36:50.726872
ORD-00009775,CUST-000129,WH-CEN-08,2026-04-03,2026-04-11,SHIPPED,EXPEDITED,1513 Craig Orchard Apt. 747,Port Ashley,DE,64552,,2,51514.53,EMP-00042,2026-04-30T04:36:50.726872
ORD-00009776,CUST-000279,WH-NOR-04,2025-02-19,2025-03-08,DELIVERED,EXPEDITED,523 White Shoals,East Stephen,MO,67228,,1,6695.55,EMP-00125,2026-04-30T04:36:50.726872
ORD-00009777,CUST-000459,WH-CEN-08,2025-07-27,2025-08-01,DELIVERED,ECONOMY,03943 Williams Square Apt. 049,Port Jonathanbury,MP,68030,,1,30357.36,EMP-00186,2026-04-30T04:36:50.726872
ORD-00009778,CUST-000335,WH-EAS-01,2025-01-05,2025-01-14,PROCESSING,STANDARD,66888 Hobbs Curve Suite 498,Wardberg,PW,46757,,6,54584.56,EMP-00151,2026-04-30T04:36:50.726872
ORD-00009779,CUST-000150,WH-CEN-08,2024-08-09,2024-08-17,SHIPPED,STANDARD,42299 Martinez Stravenue Apt. 790,Saraside,TX,51580,,2,26358.31,EMP-00130,2026-04-30T04:36:50.726872
ORD-00009780,CUST-000198,WH-CEN-08,2025-07-04,2025-07-30,SHIPPED,ECONOMY,44856 Erik Track Suite 943,East Karenland,AS,10271,,1,53728.05,EMP-00182,2026-04-30T04:36:50.726872
ORD-00009781,CUST-000191,WH-NOR-05,2025-09-29,2025-10-02,DELIVERED,EXPEDITED,11480 Mitchell Pass,Port Sarahland,MH,54533,,1,21741.3,EMP-00029,2026-04-30T04:36:50.726872
ORD-00009782,CUST-000035,WH-EAS-01,2024-10-20,2024-11-04,PICKING,STANDARD,6372 Patel Corner,Lake Steven,AR,64073,,3,22793.85,EMP-00165,2026-04-30T04:36:50.726872
ORD-00009783,CUST-000306,WH-NOR-04,2025-09-03,2025-10-02,CONFIRMED,STANDARD,61749 Mccormick Pines,Lake Savannahmouth,WV,99912,,2,34931.37,EMP-00172,2026-04-30T04:36:50.726872
ORD-00009784,CUST-000208,WH-EAS-01,2025-11-11,2025-11-21,DELIVERED,STANDARD,14955 Steven Pike Suite 807,West Matthew,HI,48783,Time result forget several stand.,2,18051.73,EMP-00158,2026-04-30T04:36:50.726872
ORD-00009785,CUST-000232,WH-CEN-08,2024-10-13,2024-10-17,PICKING,URGENT,943 John Meadows Suite 550,Moralesfort,CO,61843,Success certainly realize religious.,1,39144.34,EMP-00073,2026-04-30T04:36:50.726872
ORD-00009786,CUST-000120,WH-EAS-03,2024-11-05,2024-11-08,CONFIRMED,STANDARD,343 Brooke Spring Suite 287,South Walter,AK,82940,,4,76611.13,EMP-00071,2026-04-30T04:36:50.726872
ORD-00009787,CUST-000040,WH-CEN-10,2026-03-12,2026-03-16,PROCESSING,STANDARD,269 Stephens Via Suite 482,Garciatown,KY,80584,,4,35770.09,EMP-00062,2026-04-30T04:36:50.726872
ORD-00009788,CUST-000326,WH-SOU-09,2026-03-19,2026-03-26,CONFIRMED,URGENT,61021 Reyes Street,Collinston,WY,57370,,5,85181.05,EMP-00069,2026-04-30T04:36:50.726872
ORD-00009789,CUST-000411,WH-EAS-01,2024-09-30,2024-10-15,CANCELLED,URGENT,79088 John Land,Kevinburgh,LA,85938,,1,29904.6,EMP-00091,2026-04-30T04:36:50.726872
ORD-00009790,CUST-000140,WH-EAS-01,2026-04-29,2026-05-23,CANCELLED,STANDARD,65288 Reyes Harbors Suite 565,North Beth,VT,72129,,1,32257.05,EMP-00117,2026-04-30T04:36:50.726872
ORD-00009791,CUST-000445,WH-WES-07,2024-06-20,2024-07-05,DELIVERED,STANDARD,3411 Scott Manor,Kevinville,OK,57412,,5,101002.54,EMP-00121,2026-04-30T04:36:50.726872
ORD-00009792,CUST-000066,WH-SOU-09,2025-03-26,2025-03-30,PACKED,STANDARD,59633 Steven Islands,Jeremyfurt,PW,20183,,2,22515.21,EMP-00171,2026-04-30T04:36:50.726872
ORD-00009793,CUST-000155,WH-EAS-06,2025-09-05,2025-09-21,CANCELLED,STANDARD,10268 John Crossroad Apt. 133,South Thomasside,DE,69535,,2,32624.57,EMP-00158,2026-04-30T04:36:50.726872
ORD-00009794,CUST-000234,WH-EAS-02,2025-04-17,2025-05-06,SHIPPED,STANDARD,4418 Hudson Lock Apt. 894,West Jamie,AR,79323,,1,24289.26,EMP-00110,2026-04-30T04:36:50.726872
ORD-00009795,CUST-000171,WH-SOU-09,2025-04-21,2025-04-29,SHIPPED,ECONOMY,03384 Deborah Cove Suite 578,Floresborough,TX,41259,Meeting think exist structure magazine.,2,18423.16,EMP-00165,2026-04-30T04:36:50.726872
ORD-00009796,CUST-000020,WH-NOR-05,2024-09-29,2024-10-04,PACKED,EXPEDITED,479 Johnson Mews Suite 798,Irwinstad,FL,38047,,5,70282.71,EMP-00149,2026-04-30T04:36:50.726872
ORD-00009797,CUST-000272,WH-EAS-03,2024-11-13,2024-12-02,SHIPPED,EXPEDITED,7472 Brian Orchard,Jessicaside,AS,34608,,6,44128.28,EMP-00016,2026-04-30T04:36:50.726872
ORD-00009798,CUST-000105,WH-CEN-08,2024-11-02,2024-11-26,DELIVERED,URGENT,13346 Nathan Canyon,West Kathryn,FM,84089,,4,48943.65,EMP-00135,2026-04-30T04:36:50.726872
ORD-00009799,CUST-000237,WH-EAS-06,2024-06-09,2024-07-05,CANCELLED,STANDARD,3341 Foster Ports,Stevensbury,NJ,36292,,3,52650.67,EMP-00002,2026-04-30T04:36:50.726872
ORD-00009800,CUST-000423,WH-CEN-10,2024-09-07,2024-09-15,DELIVERED,STANDARD,1898 Gutierrez Pine Apt. 598,New Jasonport,MH,68404,,1,335.85,EMP-00139,2026-04-30T04:36:50.726872
ORD-00009801,CUST-000101,WH-EAS-02,2025-11-18,2025-12-08,DELIVERED,EXPEDITED,7096 Davis Center,Hudsonborough,IA,03125,,1,9423.18,EMP-00090,2026-04-30T04:36:50.726872
ORD-00009802,CUST-000499,WH-SOU-09,2024-05-08,2024-05-22,SHIPPED,URGENT,6531 Amy Highway Suite 116,West Bethside,MO,67947,,4,55782.12,EMP-00146,2026-04-30T04:36:50.726872
ORD-00009803,CUST-000265,WH-SOU-09,2025-08-11,2025-09-04,CONFIRMED,STANDARD,5409 Ryan Viaduct,Christineborough,ME,22175,,2,26920.44,EMP-00172,2026-04-30T04:36:50.726872
ORD-00009804,CUST-000296,WH-CEN-10,2025-09-24,2025-10-11,SHIPPED,EXPEDITED,90992 Thomas Corner Suite 630,Martinezville,SD,35489,,1,31518.36,EMP-00119,2026-04-30T04:36:50.726872
ORD-00009805,CUST-000209,WH-CEN-10,2025-10-26,2025-11-08,SHIPPED,STANDARD,5915 Paul Street Apt. 421,Peckton,IL,93205,,1,3351.88,EMP-00052,2026-04-30T04:36:50.726872
ORD-00009806,CUST-000355,WH-EAS-06,2024-09-16,2024-10-11,SHIPPED,STANDARD,20804 Flores Port Apt. 972,Wilkersonfort,KS,81831,,1,1790.37,EMP-00127,2026-04-30T04:36:50.726872
ORD-00009807,CUST-000192,WH-NOR-05,2025-04-03,2025-04-22,SHIPPED,EXPEDITED,079 Vargas Garden Apt. 906,New Robertborough,NY,07890,,4,63414.65,EMP-00074,2026-04-30T04:36:50.726872
ORD-00009808,CUST-000151,WH-WES-07,2025-01-21,2025-02-18,DELIVERED,STANDARD,934 Ashley Squares Suite 655,Sarahberg,FL,20430,,2,21793.98,EMP-00197,2026-04-30T04:36:50.726872
ORD-00009809,CUST-000179,WH-EAS-03,2025-05-27,2025-06-11,DELIVERED,URGENT,928 James Lodge Apt. 008,Hunterfurt,DE,58091,,6,96731.79,EMP-00182,2026-04-30T04:36:50.726872
ORD-00009810,CUST-000215,WH-EAS-01,2024-08-16,2024-08-27,SHIPPED,STANDARD,50549 Baker Wall Apt. 687,South Georgechester,AL,21822,,3,36425.56,EMP-00139,2026-04-30T04:36:50.726872
ORD-00009811,CUST-000075,WH-SOU-09,2024-05-18,2024-05-30,PACKED,ECONOMY,0924 Sara Light Apt. 902,Madelinehaven,GA,33341,,2,30162.09,EMP-00198,2026-04-30T04:36:50.726872
ORD-00009812,CUST-000226,WH-WES-07,2025-03-21,2025-04-02,SHIPPED,STANDARD,64680 Rivera Corners,South Sean,ME,14103,,1,1006.68,EMP-00150,2026-04-30T04:36:50.726872
ORD-00009813,CUST-000221,WH-EAS-06,2025-04-09,2025-04-14,DELIVERED,EXPEDITED,33527 Harrison Inlet,Garciamouth,MH,67676,Little red force wall help.,2,22453.24,EMP-00126,2026-04-30T04:36:50.726872
ORD-00009814,CUST-000248,WH-CEN-08,2025-12-02,2025-12-23,PICKING,URGENT,831 Denise Row,West Luisside,PR,77049,,3,31426.23,EMP-00176,2026-04-30T04:36:50.726872
ORD-00009815,CUST-000315,WH-NOR-04,2025-10-07,2025-10-19,SHIPPED,URGENT,92855 Boyer Ferry Suite 588,Kimberlyton,ID,41472,,2,14747.82,EMP-00083,2026-04-30T04:36:50.726872
ORD-00009816,CUST-000243,WH-SOU-09,2025-06-17,2025-07-13,PROCESSING,STANDARD,097 Andrew Trail Apt. 775,Thomasview,NC,50195,,1,23327.51,EMP-00072,2026-04-30T04:36:50.726872
ORD-00009817,CUST-000135,WH-EAS-01,2025-03-13,2025-03-22,DELIVERED,STANDARD,2390 Jeremy Valley,Lake William,FL,74026,,2,50996.29,EMP-00099,2026-04-30T04:36:50.726872
ORD-00009818,CUST-000089,WH-EAS-06,2025-01-23,2025-01-29,SHIPPED,EXPEDITED,8472 Kirsten Cape Suite 780,Lindseyview,KS,04291,,2,14126.28,EMP-00040,2026-04-30T04:36:50.726872
ORD-00009819,CUST-000425,WH-EAS-02,2025-12-25,2026-01-23,DELIVERED,STANDARD,222 Gary Pike Suite 947,Kathleentown,DC,06669,,5,56376.05,EMP-00079,2026-04-30T04:36:50.726872
ORD-00009820,CUST-000150,WH-EAS-01,2024-10-14,2024-10-17,DELIVERED,URGENT,712 Le Points Suite 017,Lukebury,NM,55764,,2,11957.97,EMP-00192,2026-04-30T04:36:50.726872
ORD-00009821,CUST-000259,WH-CEN-10,2025-03-02,2025-03-05,DELIVERED,URGENT,662 Graham View,New Jeffery,MH,22926,,4,56027.39,EMP-00171,2026-04-30T04:36:50.726872
ORD-00009822,CUST-000379,WH-EAS-06,2024-11-03,2024-11-16,SHIPPED,STANDARD,93062 Travis Lights,Meganmouth,WY,36534,Such property include within white certain.,1,59869.18,EMP-00136,2026-04-30T04:36:50.726872
ORD-00009823,CUST-000179,WH-EAS-06,2025-07-03,2025-07-28,PROCESSING,URGENT,406 Mcgrath Squares Apt. 772,Lindseyberg,MP,93094,,2,18826.8,EMP-00024,2026-04-30T04:36:50.726872
ORD-00009824,CUST-000282,WH-CEN-10,2025-12-21,2025-12-25,SHIPPED,STANDARD,96193 Cathy Haven Suite 782,Masonchester,GU,77250,,4,23075.31,EMP-00162,2026-04-30T04:36:50.726872
ORD-00009825,CUST-000441,WH-EAS-03,2024-10-31,2024-11-28,DELIVERED,STANDARD,97105 Joanna Spring Suite 102,Hollyshire,VT,13867,,4,53489.64,EMP-00009,2026-04-30T04:36:50.726872
ORD-00009826,CUST-000282,WH-SOU-09,2025-04-28,2025-05-18,PROCESSING,STANDARD,87234 Samantha Rapids Apt. 683,Kelleyberg,AK,82513,,2,27608.22,EMP-00175,2026-04-30T04:36:50.726872
ORD-00009827,CUST-000073,WH-SOU-09,2024-12-21,2025-01-15,PICKING,STANDARD,61887 Olivia Springs Suite 305,Kevinside,MA,92377,,6,107839.27,EMP-00186,2026-04-30T04:36:50.726872
ORD-00009828,CUST-000191,WH-EAS-03,2024-10-05,2024-10-13,SHIPPED,EXPEDITED,8339 Dylan Haven,North Chadland,VA,86905,,2,33660.3,EMP-00055,2026-04-30T04:36:50.726872
ORD-00009829,CUST-000172,WH-EAS-02,2025-05-12,2025-06-05,SHIPPED,URGENT,5208 Horne Mill Apt. 021,South Williamburgh,ID,76537,Brother by popular team our chance able.,4,81024.66,EMP-00032,2026-04-30T04:36:50.726872
ORD-00009830,CUST-000191,WH-SOU-09,2024-12-05,2024-12-25,PICKING,STANDARD,063 Williams Views Apt. 358,Angelastad,KS,24396,,3,74388.06,EMP-00149,2026-04-30T04:36:50.726872
ORD-00009831,CUST-000139,WH-NOR-04,2025-10-07,2025-10-28,DELIVERED,STANDARD,07468 Jamie Avenue,New Brandonton,WV,84540,,3,17489.18,EMP-00090,2026-04-30T04:36:50.726872
ORD-00009832,CUST-000331,WH-NOR-05,2025-08-17,2025-09-01,SHIPPED,STANDARD,0633 Margaret Knolls,Clarkview,NE,74329,,2,25874.89,EMP-00172,2026-04-30T04:36:50.726872
ORD-00009833,CUST-000065,WH-EAS-06,2025-05-11,2025-06-08,CONFIRMED,STANDARD,81118 Cooper Mountain,Michaelside,AZ,72469,,1,4778.5,EMP-00010,2026-04-30T04:36:50.726872
ORD-00009834,CUST-000459,WH-CEN-08,2026-02-20,2026-02-23,PROCESSING,STANDARD,7692 David Rapid Apt. 517,Myershaven,UT,16569,,2,48180.94,EMP-00163,2026-04-30T04:36:50.726872
ORD-00009835,CUST-000306,WH-EAS-02,2025-12-01,2025-12-29,PROCESSING,STANDARD,99822 Rebecca Crossing Suite 438,East Jeffrey,NV,19555,,3,74178.2,EMP-00154,2026-04-30T04:36:50.726872
ORD-00009836,CUST-000363,WH-CEN-10,2025-02-01,2025-03-03,DELIVERED,ECONOMY,72809 Denise Station,West James,UT,67817,,2,19750.65,EMP-00031,2026-04-30T04:36:50.726872
ORD-00009837,CUST-000431,WH-CEN-08,2025-09-20,2025-10-07,SHIPPED,EXPEDITED,0814 Joseph Dale Suite 600,Walshtown,FL,15118,,3,13743.04,EMP-00145,2026-04-30T04:36:50.726872
ORD-00009838,CUST-000067,WH-EAS-06,2025-05-02,2025-05-30,PROCESSING,STANDARD,495 Tate Port,Kirkhaven,MD,00635,,2,53156.2,EMP-00124,2026-04-30T04:36:50.726872
ORD-00009839,CUST-000285,WH-CEN-10,2025-05-23,2025-06-08,DELIVERED,STANDARD,3524 Philip Wells Suite 692,New Samuel,KY,11332,,1,9069.06,EMP-00085,2026-04-30T04:36:50.726872
